"gene_symbol","direction","module","retained"
"WDR73","down","8",FALSE
"BCKDHA","down","1",FALSE
"SLC39A8","down","1",FALSE
"LYRM1","down","2",FALSE
"SIMC1","down","3",FALSE
"CTSF","down","4",FALSE
"HIPK2","down","1",FALSE
"PEX26","down","1",FALSE
"CCDC3","down","13",FALSE
"PDE1A","down","7",FALSE
"XK","down","4",FALSE
"CB4H22orf23","down","8",FALSE
"DNAJA2","down","8",FALSE
"UBE2K","down","1",FALSE
"ZFYVE26","down","1",FALSE
"LOC101081454","down","7",FALSE
"ACVR2B","down","6",FALSE
"PNCK","down","8",FALSE
"VPS29","down","1",FALSE
"HMGN1","down","11",FALSE
"TBL1X","down","2",FALSE
"NDUFS6","down","2",FALSE
"GABPA","down","7",FALSE
"XPNPEP3","down","3",FALSE
"IDH1","down","1",FALSE
"SLC10A2","down","1",FALSE
"ZC3H15","down","1",FALSE
"RAB32","down","1",FALSE
"GIGYF2","down","6",FALSE
"SH3TC2","down","2",FALSE
"F13B","down","1",FALSE
"LRRC57","down","1",FALSE
"WBP4","down","1",FALSE
"SLC22A11","down","5",FALSE
"DHODH","down","1",FALSE
"ZNF512B","down","3",FALSE
"LRSAM1","down","9",FALSE
"SEC62","down","1",FALSE
"ATP5MJ","down","10",FALSE
"RPL7L1","down","1",FALSE
"TFPI","down","4",FALSE
"TMEM184C","down","1",FALSE
"LRRC66","down","7",FALSE
"CRBN","down","1",FALSE
"BTRC","down","5",FALSE
"ASB7","down","7",FALSE
"GALT","down","14",FALSE
"UBE2Q2","down","1",FALSE
"SLC35A1","down","6",FALSE
"LOC101095601","down","1",FALSE
"WASHC4","down","3",FALSE
"HEXA","down","1",FALSE
"BNIP3","down","1",FALSE
"PRIM1","down","1",FALSE
"SYN3","down","7",FALSE
"ADRA2B","down","4",FALSE
"EPS8","down","1",FALSE
"MGMT","down","6",FALSE
"PEBP4","down","2",FALSE
"LOC111559540","down","12",FALSE
"SEMA3E","down","4",FALSE
"DDC","down","1",FALSE
"GMNN","down","6",FALSE
"TTC37","down","3",FALSE
"TMEM94","down","6",FALSE
"LOC101100387","down","1",FALSE
"PPP4R4","down","7",FALSE
"CNTNAP2","down","3",FALSE
"NDUFA3","down","10",FALSE
"ETFDH","down","1",FALSE
"LOC102902632","down","2",FALSE
"DDRGK1","down","12",FALSE
"DYNC2I1","down","6",FALSE
"NFU1","down","8",FALSE
"FMC1","down","10",FALSE
"WDR19","down","6",FALSE
"LOC123384444","down","5",FALSE
"SLC25A30","down","1",FALSE
"IDH3G","down","2",FALSE
"PCMTD1","down","3",FALSE
"CARS2","down","2",FALSE
"RNF152","down","1",FALSE
"WWC2","down","4",FALSE
"TSPAN5","down","1",FALSE
"CC2D2A","down","1",FALSE
"ADGRA3","down","5",FALSE
"HADH","down","1",FALSE
"TSTD1","down","12",FALSE
"RAB17","down","7",FALSE
"GOLIM4","down","4",FALSE
"LOC101088322","down","1",FALSE
"GPBP1","down","4",FALSE
"COG5","down","1",FALSE
"FKBP3","down","7",FALSE
"RTKN","down","6",FALSE
"ADAMTS15","down","14",FALSE
"MACROD1","down","1",FALSE
"LINGO4","down","1",FALSE
"ALDOB","down","1",FALSE
"MGST1","down","2",FALSE
"ORC3","down","3",FALSE
"DCTN3","down","1",FALSE
"MAPKAPK5","down","3",FALSE
"CCKBR","down","4",FALSE
"DARS1","down","1",FALSE
"USP12","down","3",FALSE
"HIF1AN","down","6",FALSE
"LOC111559498","down","6",FALSE
"TANC2","down","6",FALSE
"TFEC","down","1",FALSE
"LAMP1","down","1",FALSE
"APEX2","down","6",FALSE
"ARHGAP19","down","4",FALSE
"TAF3","down","9",FALSE
"ATP6AP1","down","2",FALSE
"PRTFDC1","down","3",FALSE
"TCEA2","down","9",FALSE
"ACADVL","down","1",FALSE
"GRID2IP","down","4",FALSE
"ADD3","down","1",FALSE
"CENPN","down","8",FALSE
"MRPS28","down","1",FALSE
"CMC1","down","4",FALSE
"EEF1AKMT2","down","10",FALSE
"STN1","down","4",FALSE
"KCNJ16","down","1",FALSE
"DTNB","down","12",FALSE
"SAT1","down","1",FALSE
"LOC101083474","down","1",FALSE
"VAMP8","down","10",FALSE
"DYSF","down","4",FALSE
"TBC1D7","down","14",FALSE
"NDUFB3","down","1",FALSE
"FAM149B1","down","1",FALSE
"HOXA4","down","6",FALSE
"SDHA","down","1",FALSE
"RTP3","down","7",FALSE
"ZMAT2","down","14",FALSE
"PARD6G","down","4",FALSE
"DMXL2","down","1",FALSE
"LOC101083473","down","1",FALSE
"ABCA4","down","12",FALSE
"SF3A1","down","9",FALSE
"NUDT16","down","2",FALSE
"MAP3K4","down","9",FALSE
"HIBCH","down","1",FALSE
"STX8","down","10",FALSE
"TRIAP1","down","11",FALSE
"CDC14A","down","4",FALSE
"MPP4","down","1",FALSE
"ITSN1","down","13",FALSE
"CDC26","down","2",FALSE
"TSACC","down","8",FALSE
"GOT2","down","1",FALSE
"FUNDC2","down","1",FALSE
"HADHB","down","1",FALSE
"EZH1","down","6",FALSE
"WDR5B","down","1",FALSE
"RGL1","down","1",FALSE
"DDX1","down","1",FALSE
"LRRC51","down","2",FALSE
"OSGEPL1","down","1",FALSE
"ATP8A2","down","13",FALSE
"CRYAA","down","7",FALSE
"SCO2","down","1",FALSE
"RPRD1B","down","3",FALSE
"ZNF384","down","4",FALSE
"BOK","down","2",FALSE
"GSR","down","2",FALSE
"SLC25A5","down","1",FALSE
"KDELR1","down","6",FALSE
"IGSF11","down","7",FALSE
"GATA5","down","9",FALSE
"BBIP1","down","8",FALSE
"EPB41L4B","down","6",FALSE
"AKAP10","down","13",FALSE
"ARFGEF1","down","3",FALSE
"RAB30","down","4",FALSE
"COQ7","down","1",FALSE
"TERF2","down","14",FALSE
"MVB12B","down","4",FALSE
"GSC2","down","1",FALSE
"TTBK2","down","3",FALSE
"OSBPL2","down","9",FALSE
"MTSS1","down","3",FALSE
"COQ5","down","8",FALSE
"CDC42BPG","down","6",FALSE
"PHAX","down","1",FALSE
"NPHS2","down","4",FALSE
"ZNF606","down","13",FALSE
"OPHN1","down","7",FALSE
"TM6SF2","down","3",FALSE
"VIT","down","10",FALSE
"POLR2F","down","11",FALSE
"USP32","down","3",FALSE
"ATP6V0A1","down","1",FALSE
"DNAJA1","down","6",FALSE
"ANKRD27","down","13",FALSE
"TMEM183A","down","2",FALSE
"WIPF2","down","3",FALSE
"MOK","down","6",FALSE
"OPA1","down","1",FALSE
"WNT2B","down","12",FALSE
"COG8","down","10",FALSE
"CES1","down","8",FALSE
"KRCC1","down","8",FALSE
"MED12","down","4",FALSE
"ASPSCR1","down","10",FALSE
"ROGDI","down","1",FALSE
"SYT17","down","7",FALSE
"FBXO3","down","1",FALSE
"TBP","down","1",FALSE
"FXN","down","2",FALSE
"HSP90AB1","down","6",FALSE
"TRIM66","down","1",FALSE
"LOC102901245","down","9",FALSE
"USF3","down","3",FALSE
"JPH4","down","3",FALSE
"LCMT1","down","12",FALSE
"INTU","down","3",FALSE
"SLC25A1","down","1",FALSE
"CBX7","down","9",FALSE
"GLOD4","down","9",FALSE
"OXR1","down","1",FALSE
"IPO8","down","7",FALSE
"DLD","down","1",FALSE
"BVES","down","3",FALSE
"NAT14","down","9",FALSE
"RFX3","down","13",FALSE
"MED20","down","11",FALSE
"ALPK2","down","4",FALSE
"SPRYD4","down","1",FALSE
"CHAC1","down","2",FALSE
"FDXACB1","down","12",FALSE
"LOC123378934","down","11",FALSE
"WASHC5","down","13",FALSE
"JMJD8","down","9",FALSE
"LOC101082948","down","10",FALSE
"LOC101081568","down","8",FALSE
"DIRAS1","down","11",FALSE
"SHH","down","5",FALSE
"ATP5F1B","down","1",FALSE
"GCM1","down","12",FALSE
"ANKS1A","down","5",FALSE
"SFXN5","down","2",FALSE
"SPTAN1","down","14",FALSE
"PRMT9","down","7",FALSE
"RPS6KA6","down","3",FALSE
"AKAIN1","down","3",FALSE
"CIB2","down","1",FALSE
"ETFBKMT","down","1",FALSE
"FBXO36","down","8",FALSE
"NUDT12","down","1",FALSE
"YIPF3","down","10",FALSE
"STEAP2","down","1",FALSE
"FAM234A","down","8",FALSE
"CLTCL1","down","4",FALSE
"SETD6","down","6",FALSE
"ACSL3","down","3",FALSE
"XPA","down","1",FALSE
"FGFR4","down","8",FALSE
"PPM1B","down","3",FALSE
"PEX11G","down","2",FALSE
"EIF3L","down","12",FALSE
"CDIP1","down","11",FALSE
"RTN3","down","1",FALSE
"MAMDC4","down","11",FALSE
"BCL2L2","down","3",FALSE
"SLC16A2","down","1",FALSE
"CPLANE2","down","9",FALSE
"UQCR10","down","2",FALSE
"PSMB7","down","10",FALSE
"BACE2","down","1",FALSE
"UGP2","down","1",FALSE
"GPS2","down","10",FALSE
"PPP1R26","down","6",FALSE
"CREBRF","down","3",FALSE
"COPS2","down","3",FALSE
"CES2","down","1",FALSE
"DHX57","down","6",FALSE
"GLYR1","down","1",FALSE
"FLVCR2","down","11",FALSE
"PON1","down","13",FALSE
"COPRS","down","10",FALSE
"ATG4D","down","2",FALSE
"ECPAS","down","1",FALSE
"MRPS6","down","9",FALSE
"MRPL53","down","1",FALSE
"ASAH1","down","1",FALSE
"MYCT1","down","4",FALSE
"MAL2","down","4",FALSE
"COPS6","down","1",FALSE
"ATP11A","down","1",FALSE
"COQ10A","down","9",FALSE
"GSTZ1","down","1",FALSE
"IMMT","down","1",FALSE
"DMD","down","4",FALSE
"MYBPC3","down","7",FALSE
"FZD5","down","3",FALSE
"HIGD2A","down","2",FALSE
"LOC101090225","down","10",FALSE
"CCDC13","down","6",FALSE
"DIAPH1","down","1",FALSE
"TMEM126B","down","1",FALSE
"LOC101098289","down","9",FALSE
"HEATR4","down","8",FALSE
"KCNJ15","down","1",FALSE
"NEIL2","down","2",FALSE
"KIDINS220","down","7",FALSE
"FOLH1B","down","1",FALSE
"SNAPC5","down","1",FALSE
"LOC101088417","down","9",FALSE
"INTS3","down","6",FALSE
"MITF","down","5",FALSE
"TMEM207","down","11",FALSE
"PLEKHG3","down","2",FALSE
"DNAH11","down","6",FALSE
"IARS2","down","1",FALSE
"ECHDC3","down","1",FALSE
"TYSND1","down","5",FALSE
"CLIC5","down","4",FALSE
"PRR13","down","1",FALSE
"NUDT13","down","1",FALSE
"RC3H1","down","3",FALSE
"LOC109495967","down","12",FALSE
"MREG","down","1",FALSE
"P2RY2","down","1",FALSE
"CPE","down","4",FALSE
"SYAP1","down","1",FALSE
"HEATR5B","down","1",FALSE
"LOC101080332","down","1",FALSE
"RABL2B","down","11",FALSE
"ITPK1","down","11",FALSE
"UBXN8","down","2",FALSE
"MTO1","down","2",FALSE
"TWSG1","down","3",FALSE
"WEE2","down","1",FALSE
"GABARAPL2","down","2",FALSE
"LOC101095404","down","2",FALSE
"CCDC92","down","6",FALSE
"LOC101089225","down","10",FALSE
"OGDHL","down","2",FALSE
"LOC102900083","down","7",FALSE
"ATXN7","down","3",FALSE
"SEC22A","down","1",FALSE
"LOC101081890","down","7",FALSE
"MAPK10","down","12",FALSE
"ARFGEF2","down","1",FALSE
"BTD","down","8",FALSE
"FZD8","down","4",FALSE
"BRCC3","down","1",FALSE
"ACOX1","down","1",FALSE
"ZNF835","down","12",FALSE
"KIAA1549L","down","1",FALSE
"TANGO6","down","7",FALSE
"NEBL","down","1",FALSE
"UTS2R","down","1",FALSE
"FAM20C","down","6",FALSE
"FAXDC2","down","1",FALSE
"RCOR3","down","13",FALSE
"LSM14B","down","14",FALSE
"LOC109496337","down","7",FALSE
"CARD14","down","12",FALSE
"NIT2","down","1",FALSE
"LOC111561467","down","10",FALSE
"HNF4A","down","1",FALSE
"LOC105259690","down","6",FALSE
"ARHGEF4","down","3",FALSE
"NDUFB2","down","2",FALSE
"HDAC9","down","13",FALSE
"KIT","down","6",FALSE
"ATXN2","down","1",FALSE
"USO1","down","1",FALSE
"CNKSR3","down","4",FALSE
"LOC101098082","down","4",FALSE
"HDLBP","down","11",FALSE
"ARL6","down","1",FALSE
"ESRRA","down","1",FALSE
"LOC101085336","down","2",FALSE
"PLAT","down","4",FALSE
"CD1H11orf74","down","9",FALSE
"N4BP1","down","11",FALSE
"VIPR2","down","11",FALSE
"SLC25A10","down","1",FALSE
"PPA2","down","1",FALSE
"SMIM8","down","14",FALSE
"PTPN20","down","1",FALSE
"SLC13A2","down","1",FALSE
"CBWD1","down","1",FALSE
"HACE1","down","1",FALSE
"ATP6V0C","down","2",FALSE
